id,阿拉伯语
20401,مورد الافعال: ملف@1/@2
20402,مورد النماذج: ملف 1@/@2
20403,تفاصيل المورد
20404,الاسم
20405,نوع المورد
20406,وسم الفعل
20407,المعرف الفريد
20408,حجم الملف
20409,نوع النموذج
20410,نموذج بشري عام
20411,مجموعة
20412,مفرد
20413,كتلة مصغرة
20414,مجموعة مصغرة
20415,منتج مصغر
20416,مخلوق مصغر
20417,نموذج مخصص
20418,سيكلفك #c0aaa1a@1×@2#n لفتح فتحة #cfa7a0f@3#n. الرجاء التأكيد#r
20419,الرأس
20420,الرقبة
20421,الجزء الاعلى من الجسم
20422,البطن
20423,الحوض
20424,عظم الجذر
20425,الاكتاف
20426,الكتف الايمن
20427,الذراع اليمنى الكبيرة
20428,ذراع الساعد الأيمن
20429,كف اليد اليمنى
20430,الكتف الايسر
20431,الذراع اليسرى الكبيرة
20432,ذراع الساعد الايسر
20433,كف اليد اليسرى
20434,الفخذ الايمن
20435,الساق اليمنى
20436,القدم اليمنى
20437,الفخذ الايسر
20438,الساق اليسرى
20439,القدم اليسرى
20440,لا يمكن عرض #rالمورد الذي لم يتم تنزيله
20441,لا يدعم التعديل
20442,أدر رأسك
20443,ألتف
20444,استخصر
20445,ارفع ساقك
20446,فتح الرسوم المتحركة
20447,اختر اسما للفعل
20448,الحد الأعلى 100 إطار ، كل إطار 0.1 ثانية
20449,نموذج بشري قياسي
20450,تعديل النموذج البشري القياسي ، لا يمكن تغيير المعامل المتغير للعظام
20451,لا تعديل. فشلت عملية الحفظ
20452,تم التحميل بنجاح
20453,فشل التحميل
20454,شخصية الأزياء التي تستخدمها ، لا تدعم تطبيقات الافعال حاليًا
20455,شامل
20456,الفعل الرسمي
20457,الفعل المخصص
20458,افعال رقص النجوم
20459,لا توجد بيانات افعال. لا يمكن حفظها كمجموعة افعال
20460,لا يوجد سوى الافعال الافتراضية ولا يمكن حفظها كمجموعات افعال
20461,وصل عدد ملفات الافعال إلى الحد الأقصى
20462,هل أنت متأكد من مسح خطة تطبيق الافعال؟
20463,لا يمكنك تعديل الفعل الرسمي
20464,التحكم في الازاحة
20465,يمكن فقط ضبط الإزاحة
20466,هذا العظم لا يدعم تعديل النموذج
20467,هاتفك لا يدعم هذه الوظيفة
20468,تنبيه: يمكنك التحميل 5 مرات يوميًا على الأكثر
20469,لقد قمت بتحميل أكثر من 5 مرات. ارجوك حاول مرة أخرى غدا
20470,اتخذ وضعية أمام الكاميرا ، وانا سوف اتابعك
20471,انقر فوق زر التسجيل. العد التنازلي 3،2،1 انطلق!
20472,سيتم تسجيل جميع وضعياتك التالية!
20473,تم التسجيل! لنلقي نظرة!
20474,بعد الحفظ ، يمكنك استخدام الملابس على الشخصية وتعديلها!
20475,@Null@
20476,سيتم مراجعة العمل(سيتم عرضه بعد المراجعة)
20477,رقص النجوم. ما هذا؟
20478,رقص النجوم. كيف يمكن استخدامه؟
20479,رقص النجوم. ماذا يمكنه ان يفعل؟
20480,الالتفاف
20481,اعجاب
20482,خجول
20483,غير ملائم
20484,في حالة ذهول
20485,مرحبًا بك في استخدام وظيفة رقص النجوم (التقاط الحركة) ، فيما يلي مقدمة وإرشادات الوظيفة.
20486,نهاية البرنامج التعليمي
20487,فشل التحميل ، الملف المحلي مفقود (يرجى تحديد فعل آخر)
20488,(يمكن رؤيته عبر الإنترنت فقط بعد اكتمال المراجعة)
20489,@Null@
20500,فشل التقاط الصور
20501,@Null@
20502,@Null@
20503,@Null@
20508,@Null@
20509,الرجاء الانتظار
20510,منشور
20511,ادراج الصور
20512,ادارة المنشورات
20513,ارسال
20514,حالة الاصدقاء
20515,حالتي
20516,الرد الاحدث
20517,تعديل
20518,انشر المشاعر
20519,انقر لإدخال المحتوى ، بما لا يتجاوز 15 كلمة
20520,مساحة شخصية
20521,قنوات العرض ذات الأولوية
20522,السماح للآخرين بالتعليق
20523,مشاعري
20524,الخرائط
20525,الحالة
20526,الالبوم
20527,تم حفظ الاعدادات
20528,إخفاء
20529,الغاء الاخفاء
20530,مثبت
20531,توصيات
20532,لم يتم تعيين اللغة الموصى بها ، يمكنك تعديل الإعدادات في قناة الخريطة
20533,لم يتم تعيين الكلمات المقترحة
20534,قناة الخريطة
20535,الشعبية
20536,مركز العرض
20537,تمّ تحديث الملف الشخصي! #r #r اولا. أضف مركز عرض، يمكنك المطالبة بلعبتك المفضّلة في مساحتك الخاصّة. #r #r ثانيا. أضف الجو الخاص بك لتحديث جوّ الدردشة في وقت #r #r ثالثا. أضف نظام الشعبويّة، قيمة الأشخاص = الأصدقاء * 10 + المشجعين + كمية تنزيل الخرائط + نقاط حالة المشاركة. #r #r رابعا. أضف صورة قفل لاقفال صورة ملفك الشخصي ولا تغيرها وفقا للجلد الذي تستخدمه. #r #r خامسا. أضف نظام تحديث الحالة يمكنك من أن تنشر الحالة المباشرة للأصدقاء والمعجبين لمشاركة قصص مهمّة في اللعبة. #r #r سادسا. نظام ميداليات جديد، يمكنك اكمال انجازاتك في اللعبة للحصول على الميدالية الرائعة.
20538,وظيفة قفل الصورة معطلة
20539,عرض الخريطة فارغ ، انتقل للمشاركة
20540,لا توجد خريطة لعرضها
20541,انقر لإدخال المحتوى ، بما لا يتجاوز 100 كلمة
20542,لا يمكن قفل الصورة الرمزية غير الدائمة
20543,تم حظر حساب هذا اللاعب ، تأكد من عدم توفره
20544,تم تشغيل وظيفة قفل الصورة (مقفل)
20545,لقد نقرت على زر الاعجاب بهذه الصورة اليوم ، يرجى العودة غدًا.
20546,عدد مرات الاعجاب
20547,المزيد
20548,#b#cffda0aأصلي
20549,من حالتي
20550,من حالة اصدقائي
20551,من المتابعة
20552,قيد المراجعة
20553,تمت المراجعة بنجاح
20554,فشلت المراجعة
20555,خاص
20556,تم الحذف
20557,مثبت
20558,اغلق التعليق
20559,اخفاء
20560,حذف
20561,فشل النشر
20562,ادخال المحتوى
20563,فشل التعليق
20564,فشل في الحصول على الحالة
20565,فشل في حذف الحالة
20566,قام بالرد
20567,الغاء المثبت
20568,فتح التعليقات
20569,الغاء الاخفاء
20570,الكل
20571,اصدقاء
20572,متابعون-اصدقاء
20573,غير قابل للرد
20574,خاص
20575,إذن رد الحالة
20576,إذن التحقق من الحالة
20577,مثبت
20578,الغاء المثبت
20579,التعليقات مقفلة
20580,تم فتح التعليقات
20581,اخفاء
20582,اخفاء الالغاء
20583,تم الحذف
20584,من فضلك لا تعلق الحالة المخفية
20585,اللاعب قد أغلق التعليق
20586,قام اللاعب بتعيين إذن التعليق
20587,دقائق مضت
20588,ساعات مضت
20589,لا توجد حالة
20590,لا يوجد تعليقات
20591,تم النشر بنجاح! يكون مرئيًا بعد اجتياز المراجعة
20592,لا توجد دعوات منبثقة في غضون 5 دقائق
20593,ميداليات
20594,تسجيل نقاط
20595,ارتداء الملابس
20596,هذا اللاعب لم يفز بالميدالية في الوقت الحالي
20597,مبروك على فتح الميدالية الجديدة
20598,قيمة الميدالية الحالية
20599,@1 علامات التسجيل
20600,1@
20601,ارتداء الشارة @1 بنجاح! تحقق منها الآن!
20602,@1 إلغاء ارتداء شارة
20603,أكمل مهام الشارة واحصل على مكافآت!
20604,مكافآت
20605,غير مكتمل
20606,1@تحقق من ذلك! لقد فتحت شارة جديدة
20607,شروط الفتح
20608,مشاركة الاشارة
20609,الرد
20610,مجموعة
20611,مجموعة @1
20612,انطلق مباشرة
20613,حجب الرسائل
20614,حظر الدردشة
20615,طرد المجموعة
20616,نقل المجموعة
20617,السماح بتوجيه الدعوات
20618,دعوة الاصدقاء الى المجموعة
20619,لا يوجد اعضاء في المجموعة. قم بدعوة اصدقائك الان
20620,معلومات المجموعة
20621,الدردشة مع صديق
20622,"انت مجظور من الدردشة,لايمكن ارسال رسائل"
20623,الغاء الحظر
20624,لا يوجد اصدقاء لدعوتهم
20625,تمت عملية النقل بنجاح
20626,فشل في ارتداء الاشارة
20627,المضيف لديه هذا التصريح فقط
20628,سيتم رفض الدردشة الجماعية في حال غادر المضيف ، نقل دور المضيف يحافظ على الدردشة. هل أنت متأكد من رفض هذه الدردشة؟
20629,1@ممنوع من الانضمام إلى هذه الدردشة
20630,فشل في الدعوة
20631,السماح بتوجيه دعوات الدردشة الجماعية
20632,"عدد اعضاء المجموعة وصل الى الحد الاقصى, لا يمكن دعوة المزيد"
20633,الدردشة الجماعية وصلت إلى الحد الأقصى ، ولا يمكن إنشاء دردشة جماعية جديدة
