id,越南语
25005,Hủy điểm kết thúc
25006,Quét
25007,Bổ sung 
25008,Thu phóng
25009,Rỗng
25010,Dán
25011,Chồng khối
25012,Thay đổi khối vuông
25013,Khối vuông có thể thay
25014,Hiện tại:
25015,Chế độ quét :
25016,Chế độ chọn khu vực
25017,Đổi sang chế độ chọn khu vực
25018,Đổi sang chế độ quét
25019,Chọn thêm khối vuông
25020,Chỉ chọn thêm phần không khí
25021,Bán kính:
25022,Khối lập phương
25023,Khối hình trụ
25024,Khối hình cầu
25025,Tứ giác phẳng
25026,Đường tròn phẳng
25027,Hai điểm kết nối
25028,Hai mặt kết nối
25029,Chế độ trục X:
25030,Chế độ trục Y:
25031,Chế độ trục Z:
25032,Có/ Không kết nối:
25033,Hình dạng
25034,#c5aea0afillThêm chổi quét
25035,#c5aea0a Xóa chổi quét
25036,#c5aea0a Thay chổi quét
25037," #c5aea0a Chổi quét"
25038," Thêm Khối #c5aea0a vào khu vực"
25039,#c5aea0a Xóa khối vuông #n trong khu vực đã chọn
25040,#c5aea0a Sao chép khối vuông #n trong khu vực đã chọn 
25041,#c5aea0a Dán khối vuông #n trong khu vực đã chọn
25042,#c5aea0a Di chuyển khối vuông #n trong khu vực đã chọn
25043,#c5aea0a Hoán đổi khối vuông #n trong khu vực đã chọn
25044,#c5aea0a Chồng khối #n trong khu vực đã chọn
25045," Đã thay thế #c5aea0a trong chế độ chọn khu vực"
25046," Đã thay thế #c5aea0a trong chế độ quét"
25047,Di chuyển thành công khối vuông trong khu vực đã chọn
25048,#cffda0a@1#n Đã thay thế thành #c5aea0a@2#n trong khu vực đã chọn
25049,Đã xóa khu vực hiện tại
25050,Đã xóa khối vuông trong khu vực đã chọn
25051,Thêm thành công
25052,Dán thành công
25053,Chồng thành công
25054,Sao chép thành công
25055,Khôi phục thành công
25056,Thu hồi thành công
25101,Mở Tiệm của Lập trình viên
25102,"Túi của bạn đã đầy, các vật phẩm sẽ được cất vào #YTiệm Lập Trình Viên-Kho #n"
25103,Mua #Y@1#n thành công và đã cất vào túi
25104,"Bạn chưa có thiết lập vật phẩm nào, vui lòng thiết lập trong Tiệm Lập Trình Viên"
25200,Tuyển Chọn
25201,Gợi Ý Cho Bạn
25202,Đang tải
25203,Đang chờ
25204,Sắp xếp mặc định
25205,Theo lượt tải
25206,Theo đánh giá
25207,Theo độ Hot
25208,Theo thời gian tuyển chọn
25209,Theo thời gian chia sẻ
25210,Tổng @1 người sành sỏi đề cử
25211,Toang rồi! Rớt mạng!
25212,Toang! Tải thất bại
25213,Đã cập nhật @1 Map  mới
25214,Tiếc quá! Lỗi mạng rồi
25215,Thêm
25216,Xem toàn bộ
25217,Bản mẫu
25218,Code
25219,Kiểm tra Code
25220,Chỉnh sửa của bạn sẽ không được lưu
25221,Mở rộng thêm
25222,Giữ
25223,"Bạn này lười quá, không để lại miêu tả gì hết "
25224,Map
25225,Tải về
25226,Phổ biến
25227,Thời gian năng cấp
25228,Yêu thích
25229,Bình chọn
25230,Đã yêu thích
25231," Đã bình chọn"
25232,Đánh giá
25233,Vào nhanh 
25234,"Join phòng thất bại, bấm vào biểu tượng bên phải để xem trạng thái phòng trực tuyến"
25235,Chỉ dành cho mẫu map học tập
25236,Mẫu map mua lại của hệ thống 
25237,"
Vi phạm ảnh bìa"
25238,Đã theo dõi
25239,Chủ đề
25240,Đề cử
25241,Xếp hạng
25242,Mới nhất
25243,Của Tôi
25244,Hạng hiện tại:
25245,Sáng tạo
25246,Chủ đề hot
25247,Chi tiết Chủ đề
25248,Theo dõi
25249,Đã theo dõi
25250,Map
25251,Tải xuống nhiều nhất
25252,Tải lên mới nhất
25253,Tải lên sớm nhất
25254,Tôi muốn \n tải lên
25255,Chờ duyệt
25256,Chủ đề chưa được xác minh
25257,"Chủ đề được cho là vi phạm, vui lòng quay lại kiểm tra các chủ đề khác!"
25258,Đang tải...
25259,Thích
25260,Không thích
25261,Chia sẻ
25262,"Kết nối thất bại, vui lòng thử lại lần nữa"
25300,@Null@
25301,Hiện tại đã là ảnh đại diện mặc định
25400,Hiệu ứng thường
25401,Hiệu ứng đặc biệt
25402,Kho hiệu ứng
25403,Hình Dạng
25404,Hiệu ứng
25405,Thuộc tính
25406,Trạng thái chỉnh sửa
25407,Tên
25408,Mô tả
25409,Biểu tượng
25410,Hiệu ứng đặc biệt
25411,Hiệu ứng âm thanh
25412,Phát
25413,Thời lượng
25414,Chế độ phát liên tục
25415,Vô hạn
25416,Giới hạn
25417,Thời gian
25418,Loại trạng thái
25419,Trạng thái có lợi
25420,Trạng thái bất lợi
25421,Cấp ưu tiên
25422,Ghi đè  
25423,"
Cùng tồn tại"
25424,Không xóa sau khi chết
25425,Giây
25426,Thêm hiệu ứng
25427,Khi chủ động tấn công sẽ xóa trạng thái
25428,Khi bị thương sẽ xóa trạng thái
25429,Loại tốc độ
25430,Thay đổi tỷ lệ
25431,Tốc độ đào
25432,Loại tổn thương
25433,Thay đổi giá trị
25434,Loại thuộc tính
25435,Khoảng cách thời gian
25436,Loại tổn thương
25437,Loại may mắn
25438,"
Kích đẩy khối"
25439,Bộ phận cơ thể
25440,Chọn một mô hình
25441,Khi biến hình phải xem lại góc nhìn
25442,Khi biến hình không thể sử dụng công cụ
25443,Môi trường
25444,Hấp thụ sát thương
25445,Kiểu tấn công
25446,Click các khối
25447,Xác suất kích hoạt
25448,"
Trạng thái thời lượng"
25449,"
Loại phòng thủ"
25450,Phản công
25451,Chỉnh sửa hiệu ứng
25452,"Ghi đè: Khi có cùng trạng thái, trạng thái hiện tại sẽ bị ghi đè.
Cùng tồn tại: Khi nhận được trạng thái giống nhau , nó sẽ cùng tồn tại với trạng thái đã có "
25453,Cài đặt Loại trạng thái của bạn
25454,Không thể chỉnh sửa hiệu ứng hiện tại
25455,Thêm trạng thái
25456,Chỉnh sửa âm lượng
25457,Bội số rơi
25458,Kho trạng thái
25459,Loại thể lực
25460,Hành vi của nhân vật
25461,Trạng thái nhân vật
25462,Giới hạn Trigger
25463,Sản xuất giọt
25464,Thời gian Trigger
25465,Phát âm thanh khi hoàn thành
25466,Đang hồi chiêu
25467,@Null@
25468,@Null@
25469,@Null@
25470,@Null@
25471,@Null@
25472,@Null@
25473,@Null@
25474,@Null@
25475,@Null@
25476,@Null@
25477,@Null@
25478,@Null@
25479,@Null@
25480,@Null@
25481,@Null@
25482,@Null@
25483,@Null@
25484,@Null@
25485,@Null@
25486,@Null@
25487,@Null@
25488,@Null@
25489,@Null@
25490,@Null@
25491,@Null@
25492,@Null@
25493,@Null@
25494,@Null@
25495,@Null@
25496,@Null@
25497,@Null@
25498,@Null@
25499,Hướng dẫn chỉnh sửa trạng thái
25500,"Mô tả thanh tùy chọn plugin trạng thái:
 #cfa7a0f Hình dạng: #nTên, miêu tả, biểu tượng, hiệu ứng đặc biệt của trạng thái có thể được thay đổi.
 #cfa7a0f Hiệu ứng: #n Hiệu ứng của trạng thái có thể thay đổi. Một trạng thái có thể có tối đa 5 hiệu ứng.
 #cfa7a0f Thuộc tính: #n Đặt chế độ liên tục và các tham số thuộc tính của trạng thái.
Chú ý: Nếu công cụ plugin này có sử dụng trigger hoặc script có sẵn trong game. Ở phiên bản mới, bạn có thể click nút công tắc ở góc phải của thanh công cụ trigger từng phần hoặc script từng phần để quay về lại trigger và script có sẵn để chỉnh sửa. Phiên bản cũ hơn không có chức năng này. "
25601,Biểu tượng trạng thái
25602,Biểu tượng kỹ năng
25603,Biểu tượng hành động 
25604,Biểu tượng biểu cảm
25605,@Null@
25606,@Null@
25607,@Null@
25608,@Null@
25609,@Null@
25610,@Null@
25750,Tên map
25751,Loại map
25752,Giới thiệu map
25753,Ảnh bìa
25754,Chiều
25755,Kích thước
25756,Tôi đồng ý #L#cfa7a0 fvới thỏa thuận người dùng #n và #L#cfa7a0fthông báo phát hành nội dung#n
25757,Vui lòng chọn loại Map
25758,Vui lòng nhập mô tả Map
25759,Chỉnh sửa ảnh bìa
25760,Thêm
25761,"Xin lỗi, tính năng này hiện chỉ có sẵn cho Developer"
25762,"Xin lỗi, tính năng này chỉ có sẵn cho Developer xếp hạng Nebula trở lên"
25763,"Sau khi ảnh bìa bị xóa, sẽ thay đổi thành ảnh chụp màn hình ban đầu trong game. Bạn có chắc muốn xoá?"
25764,Kích thước hình ảnh không đáp ứng yêu cầu tải lên
25765,"Chọn loại này, Map sẽ chuyển chế độ chơi."
25766,"Chọn loại này, Map sẽ chuyển sang chế độ chỉnh sửa"
25767,Số lượng ảnh giới thiệu không thể quá @1
25768,Chưa đồng bộ với cloud
25769,Thay ảnh bìa sang ảnh chụp màn hình map? Bìa tùy chỉnh ban đầu sẽ bị xóa sau khi chuyển đổi.
25770,Thay đổi ảnh bìa
25771,Bạn có chắc là muốn hủy tải lên không?
25772,Thêm chủ đề
25773,Chủ đề map
25774,Chọn chủ đề hot
25775,"Tuỳ chỉnh chủ đề, Tối đa 30 ký tự"
25776,Thêm chủ đề thành công
25777,Map được tạo sau ngày 1 tháng 7 có thể thêm chủ đề.
25778,Chờ duyệt
25779,Tham gia Liên hoan Sáng tạo Quốc gia để đạt giải thưởng
25780,Không có chủ đề nào được nhập
25781,Đang tải...
25782,"Nếu chủ đề chưa được xác minh, vui lòng nhập lại"
25783,"Không thể tải lên Map có chủ đề Riêng tư, vui lòng sửa đổi và tải lại"
25784,"Liên kết chủ đề không thành công, vui lòng kiểm tra xem thông tin liên quan đã được điền chính xác chưa."
25785,Ấn vào để đến đề tài thư viện
25798,Tải Map lên thất bại. Vui lòng kiểm tra lại file và tên file của bạn:
25799,"
Nội dung này đã được cập nhật, không cần tải lên lại"
25800,Chia sẻ map
25801,Tải lên 
25802,Tải lên 
25803,Sao lưu Cloud
25804,Công khai
25805,Riêng Tư
25806,Hủy tải lên
25807,Đã tải lên
25808,"Sau khi được duyệt, Map của bạn sẽ được chia sẻ lên Thư Viện Map"
25809,Sao lưu Map lên Cloud. Chỉ hiển thị với bạn
25810,"Map đang trong quá trình duyệt, không thể cập nhật"
25811,Chờ chỉnh sửa
25812,"
Bản lưu này có thể có nội dung vi phạm. Vui lòng chỉnh sửa lại trước khi tạo phòng liên thông"
25813,"
Bản lưu này có thể có nội dung vi phạm. Vui lòng chỉnh sửa lại sau đó tải lên"
25814,"Bản lưu này vi phạm, không thể tải lên. Bạn chỉ có thể cập nhật nó sau khi được mở chặn"
25815,@Null@
25816,"Chỉ cần một trong hai giá trị Boolean là sai, kết quả của điều kiện là sai"
25817,"Chỉ cần một trong hai giá trị Boolean là đúng, kết quả của điều kiện là đúng"
25818,Nghịch đảo logic (kết quả ngược lại với boolean đầu vào)
25819,Mật khẩu này đã hết hạn. Vui lòng sử dụng mật khẩu mới nhất của bạn.
25820,（Chế độ hợp tác）
25821,"Chế độ hợp tác sẽ mở sớm. Chỉ có thể mời bạn bè, những người khác không thể tham gia!"
25822,"Trong chế độ cộng tác, chỉ bạn của chủ phòng mới có thể tham gia trò chơi"
25823,"Nếu có bất kỳ vi phạm trong phòng, bạn đừng ngần ngại tố cáo nhé! Môi trường game an toàn cần sự chung tay bảo vệ của mọi người!"
25824,Bạn đã bị tố cáo về việc sử dụng nội dung vi phạm trong Chế độ cộng tác. Bạn hiện bị cấm sử dụng chức năng này trong @1
25825,Chế độ hợp tác
25826,@Null@
25827,"Để tham gia chế độ cộng tác bạn phải là bạn bè với chủ phòng @1 ngày trở lên. Hiện tại bạn mới là bạn bè với chủ phòng @2 ngày, do đó không thể vào phòng lúc này!"
25828,Không thể vào phòng. Hãy thử lại
25830,@Null@
25831,Chế Độ Offline
25832,"Bạn đang chơi đơn, không thể sử dụng chức năng này"
25833,"Bạn đang chơi đơn, hãy click vào nút Chơi đơn để đổi chế độ"
25834,Kết nối thất bại. Bạn chuyển sang chế độ chơi đơn chứ?
25835,Một số thông tin chưa được lưu. Vui lòng vào lại game sau khi kết nối mạng ổn định
25836,Điều kiện mạng hiện tại tốt
25837,Điều kiện mạng hiện tại bình thường
25838,Điều kiện mạng hiện tại kém
25839,"Điều kiện mạng không ổn định, chơi liên thông có thể sẽ không mượt, bạn chắc chắn vẫn muốn liên thông chứ?"
25840,"Điều kiện mạng kém, trải nghiệm liên thông có thể sẽ không tốt"
25841,"Điều kiện mạng kém, bạn chắc chắn vẫn muốn mở phòng liên thông chứ?"
25880,@Null@
26000,"Hiện tại không còn phòng trống, hãy nhấp ""Tham gia nhanh""  nhé!"
26001,Tải map xuống để xây nhà
26002,Phiên bản không phù hợp
26003,Trận đấu nhanh
26004,Trong trận...
26005,"Không tìm thấy phòng nào khác, hãy thử tạo phòng!"
26006,"Mẹ gọi chủ phòng đi ăn rồi,  phòng đã đóng ~"
26007,Chủ phòng  yêu cầu bạn rời khỏi phòng và tiếp tục khám phá ở các phòng khác ~
26008,"Chủ phòng bị người ngoài hành tinh bắt đi rồi, chúng ta cùng đi các phòng khác xem nào ~"
26009,"Bạn ngắt kết nối quá lâu, phòng đã đóng cửa, vui lòng tạo lại phòng"
26010,"Phòng bị ngắt kết nối, vui lòng thử kết nối lại"
26011,Thay đổi phòng nhanh chóng
26012,Thay đổi map
26013,"#cd9001bBạn đã vượt quá @1 lần kick người chơi #rĐể duy trì môi trường trò chơi thân thiện, bạn không nên kick nhiều lần ~"
26014,"Máy chủ đã bị đóng, chúng ta hãy tiếp tục khám phá ở các phòng khác nhé ~"
26015,Bạn được yêu cầu rời khỏi server hiện tại trước @1 và tiếp tục khám phá các phòng khác ~
26016,Chơi đội
26017,Copy mã mời
26018,Gửi tin nhắn để trò chuyện với đồng đội
26019,Lập đội và chọn map để chơi
26020,Chọn map
26021,Map đề cử
26022,Đội trưởng chưa chọn map
26023,Chuẩn bị
26024,Đội hiện tại trong trò chơi
26025,Liên thông
26026,"Chưa có thành viên nào, vào liên thông để gặp nhiều bạn bè hơn "
26027,Đổi đội trưởng
26028,Mời rời nhóm
26029,Bạn trở thành đội trưởng mới
26030,Bạn bị đá khỏi đội
26031,Xác nhận nhường đội trưởng cho người chơi: @1?
26032,Xác nhận đuổi người chơi @1?
26033,Xác nhận rời đội?
26034,Ở lại
26035,Người chơi @1 mời bạn vào đội
26036,Không nhắc lại
26037,Đội đã đầy
26038,"Mã mời đã sao chép, thử dán nó."
26039,Thư viện trò chơi
26040,"Đội trưởng không tải map lên, và nó có thể sẽ không thể nhìn thấy"
26041,"Trò chơi sắp bắt đầu, hãy trở lại và chuẩn bị."
26042,Phớt lờ
26043,Trở lại đội 
26044,"Chuẩn bị, trò chơi bắt đầu"
26045,"Đang thành lập đội, không thể vào trò chơi."
26046,"Có một đồng đội không sẵn sàng, yêu cầu tất cả hãy sẵn sàng"
26047,"Bởi vì bạn đã vi phạm trong quá khứ, bạn không thể chơi đội!"
26048,Bạn bè
26049,Gần đây
26050,Bắt đầu
